수집시각,장소명,예측시각,예측혼잡도
2026-05-04 00:32,신림역,2026-05-04 17:00,여유
2026-05-04 00:32,신림역,2026-05-04 18:00,보통
2026-05-04 00:32,신림역,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,신림역,2026-05-04 20:00,약간 붐빔
2026-05-04 00:32,신림역,2026-05-04 21:00,약간 붐빔
2026-05-04 00:32,신촌·이대역,2026-05-04 10:00,보통
2026-05-04 00:32,신촌·이대역,2026-05-04 11:00,보통
2026-05-04 00:32,신촌·이대역,2026-05-04 12:00,보통
2026-05-04 00:32,신촌·이대역,2026-05-04 13:00,약간 붐빔
2026-05-04 00:32,신촌·이대역,2026-05-04 14:00,약간 붐빔
2026-05-04 00:32,신촌·이대역,2026-05-04 15:00,약간 붐빔
2026-05-04 00:32,신촌·이대역,2026-05-04 16:00,약간 붐빔
2026-05-04 00:32,신촌·이대역,2026-05-04 17:00,약간 붐빔
2026-05-04 00:32,신촌·이대역,2026-05-04 18:00,약간 붐빔
2026-05-04 00:32,신촌·이대역,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,신촌·이대역,2026-05-04 20:00,약간 붐빔
2026-05-04 00:32,신촌·이대역,2026-05-04 21:00,약간 붐빔
2026-05-04 00:32,양재역,2026-05-04 10:00,약간 붐빔
2026-05-04 00:32,양재역,2026-05-04 11:00,약간 붐빔
2026-05-04 00:32,양재역,2026-05-04 12:00,약간 붐빔
2026-05-04 00:32,양재역,2026-05-04 13:00,약간 붐빔
2026-05-04 00:32,양재역,2026-05-04 14:00,약간 붐빔
2026-05-04 00:32,양재역,2026-05-04 15:00,약간 붐빔
2026-05-04 00:32,양재역,2026-05-04 16:00,약간 붐빔
2026-05-04 00:32,양재역,2026-05-04 17:00,약간 붐빔
2026-05-04 00:32,양재역,2026-05-04 18:00,약간 붐빔
2026-05-04 00:32,양재역,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,양재역,2026-05-04 20:00,보통
2026-05-04 00:32,양재역,2026-05-04 21:00,여유
2026-05-04 00:32,역삼역,2026-05-04 10:00,약간 붐빔
2026-05-04 00:32,역삼역,2026-05-04 11:00,약간 붐빔
2026-05-04 00:32,역삼역,2026-05-04 12:00,붐빔
2026-05-04 00:32,역삼역,2026-05-04 13:00,붐빔
2026-05-04 00:32,역삼역,2026-05-04 14:00,붐빔
2026-05-04 00:32,역삼역,2026-05-04 15:00,붐빔
2026-05-04 00:32,역삼역,2026-05-04 16:00,붐빔
2026-05-04 00:32,역삼역,2026-05-04 17:00,붐빔
2026-05-04 00:32,역삼역,2026-05-04 18:00,약간 붐빔
2026-05-04 00:32,역삼역,2026-05-04 19:00,보통
2026-05-04 00:32,역삼역,2026-05-04 20:00,보통
2026-05-04 00:32,역삼역,2026-05-04 21:00,여유
2026-05-04 00:32,연신내역,2026-05-04 10:00,여유
2026-05-04 00:32,연신내역,2026-05-04 11:00,여유
2026-05-04 00:32,연신내역,2026-05-04 12:00,여유
2026-05-04 00:32,연신내역,2026-05-04 13:00,여유
2026-05-04 00:32,연신내역,2026-05-04 14:00,보통
2026-05-04 00:32,연신내역,2026-05-04 15:00,보통
2026-05-04 00:32,연신내역,2026-05-04 16:00,보통
2026-05-04 00:32,연신내역,2026-05-04 17:00,보통
2026-05-04 00:32,연신내역,2026-05-04 18:00,보통
2026-05-04 00:32,연신내역,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,연신내역,2026-05-04 20:00,약간 붐빔
2026-05-04 00:32,연신내역,2026-05-04 21:00,보통
2026-05-04 00:32,오목교역·목동운동장,2026-05-04 10:00,여유
2026-05-04 00:32,오목교역·목동운동장,2026-05-04 11:00,여유
2026-05-04 00:32,오목교역·목동운동장,2026-05-04 12:00,여유
2026-05-04 00:32,오목교역·목동운동장,2026-05-04 13:00,여유
2026-05-04 00:32,오목교역·목동운동장,2026-05-04 14:00,여유
2026-05-04 00:32,오목교역·목동운동장,2026-05-04 15:00,여유
2026-05-04 00:32,오목교역·목동운동장,2026-05-04 16:00,보통
2026-05-04 00:32,오목교역·목동운동장,2026-05-04 17:00,보통
2026-05-04 00:32,오목교역·목동운동장,2026-05-04 18:00,보통
2026-05-04 00:32,오목교역·목동운동장,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,오목교역·목동운동장,2026-05-04 20:00,약간 붐빔
2026-05-04 00:32,오목교역·목동운동장,2026-05-04 21:00,보통
2026-05-04 00:32,왕십리역,2026-05-04 10:00,여유
2026-05-04 00:32,왕십리역,2026-05-04 11:00,여유
2026-05-04 00:32,왕십리역,2026-05-04 12:00,여유
2026-05-04 00:32,왕십리역,2026-05-04 13:00,여유
2026-05-04 00:32,왕십리역,2026-05-04 14:00,여유
2026-05-04 00:32,왕십리역,2026-05-04 15:00,여유
2026-05-04 00:32,왕십리역,2026-05-04 16:00,여유
2026-05-04 00:32,왕십리역,2026-05-04 17:00,여유
2026-05-04 00:32,왕십리역,2026-05-04 18:00,보통
2026-05-04 00:32,왕십리역,2026-05-04 19:00,붐빔
2026-05-04 00:32,왕십리역,2026-05-04 20:00,약간 붐빔
2026-05-04 00:32,왕십리역,2026-05-04 21:00,약간 붐빔
2026-05-04 00:32,용산역,2026-05-04 10:00,여유
2026-05-04 00:32,용산역,2026-05-04 11:00,보통
2026-05-04 00:32,용산역,2026-05-04 12:00,보통
2026-05-04 00:32,용산역,2026-05-04 13:00,보통
2026-05-04 00:32,용산역,2026-05-04 14:00,보통
2026-05-04 00:32,용산역,2026-05-04 15:00,약간 붐빔
2026-05-04 00:32,용산역,2026-05-04 16:00,약간 붐빔
2026-05-04 00:32,용산역,2026-05-04 17:00,약간 붐빔
2026-05-04 00:32,용산역,2026-05-04 18:00,약간 붐빔
2026-05-04 00:32,용산역,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,용산역,2026-05-04 20:00,보통
2026-05-04 00:32,용산역,2026-05-04 21:00,여유
2026-05-04 00:32,이태원역,2026-05-04 10:00,여유
2026-05-04 00:32,이태원역,2026-05-04 11:00,여유
2026-05-04 00:32,이태원역,2026-05-04 12:00,여유
2026-05-04 00:32,이태원역,2026-05-04 13:00,여유
2026-05-04 00:32,이태원역,2026-05-04 14:00,여유
2026-05-04 00:32,이태원역,2026-05-04 15:00,여유
2026-05-04 00:32,이태원역,2026-05-04 16:00,여유
2026-05-04 00:32,이태원역,2026-05-04 17:00,보통
2026-05-04 00:32,이태원역,2026-05-04 18:00,보통
2026-05-04 00:32,이태원역,2026-05-04 19:00,보통
2026-05-04 00:32,이태원역,2026-05-04 20:00,보통
2026-05-04 00:32,이태원역,2026-05-04 21:00,여유
2026-05-04 00:32,장지역,2026-05-04 10:00,보통
2026-05-04 00:32,장지역,2026-05-04 11:00,약간 붐빔
2026-05-04 00:32,장지역,2026-05-04 12:00,보통
2026-05-04 00:32,장지역,2026-05-04 13:00,약간 붐빔
2026-05-04 00:32,장지역,2026-05-04 14:00,약간 붐빔
2026-05-04 00:32,장지역,2026-05-04 15:00,약간 붐빔
2026-05-04 00:32,장지역,2026-05-04 16:00,약간 붐빔
2026-05-04 00:32,장지역,2026-05-04 17:00,보통
2026-05-04 00:32,장지역,2026-05-04 18:00,보통
2026-05-04 00:32,장지역,2026-05-04 19:00,보통
2026-05-04 00:32,장지역,2026-05-04 20:00,보통
2026-05-04 00:32,장지역,2026-05-04 21:00,여유
2026-05-04 00:32,장한평역,2026-05-04 10:00,약간 붐빔
2026-05-04 00:32,장한평역,2026-05-04 11:00,약간 붐빔
2026-05-04 00:32,장한평역,2026-05-04 12:00,약간 붐빔
2026-05-04 00:32,장한평역,2026-05-04 13:00,약간 붐빔
2026-05-04 00:32,장한평역,2026-05-04 14:00,약간 붐빔
2026-05-04 00:32,장한평역,2026-05-04 15:00,약간 붐빔
2026-05-04 00:32,장한평역,2026-05-04 16:00,약간 붐빔
2026-05-04 00:32,장한평역,2026-05-04 17:00,약간 붐빔
2026-05-04 00:32,장한평역,2026-05-04 18:00,약간 붐빔
2026-05-04 00:32,장한평역,2026-05-04 19:00,보통
2026-05-04 00:32,장한평역,2026-05-04 20:00,보통
2026-05-04 00:32,장한평역,2026-05-04 21:00,여유
2026-05-04 00:32,천호역,2026-05-04 10:00,여유
2026-05-04 00:32,천호역,2026-05-04 11:00,여유
2026-05-04 00:32,천호역,2026-05-04 12:00,여유
2026-05-04 00:32,천호역,2026-05-04 13:00,보통
2026-05-04 00:32,천호역,2026-05-04 14:00,보통
2026-05-04 00:32,천호역,2026-05-04 15:00,보통
2026-05-04 00:32,천호역,2026-05-04 16:00,보통
2026-05-04 00:32,천호역,2026-05-04 17:00,보통
2026-05-04 00:32,천호역,2026-05-04 18:00,보통
2026-05-04 00:32,천호역,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,천호역,2026-05-04 20:00,약간 붐빔
2026-05-04 00:32,천호역,2026-05-04 21:00,보통
2026-05-04 00:32,총신대입구(이수)역,2026-05-04 10:00,여유
2026-05-04 00:32,총신대입구(이수)역,2026-05-04 11:00,여유
2026-05-04 00:32,총신대입구(이수)역,2026-05-04 12:00,보통
2026-05-04 00:32,총신대입구(이수)역,2026-05-04 13:00,보통
2026-05-04 00:32,총신대입구(이수)역,2026-05-04 14:00,보통
2026-05-04 00:32,총신대입구(이수)역,2026-05-04 15:00,보통
2026-05-04 00:32,총신대입구(이수)역,2026-05-04 16:00,보통
2026-05-04 00:32,총신대입구(이수)역,2026-05-04 17:00,보통
2026-05-04 00:32,총신대입구(이수)역,2026-05-04 18:00,약간 붐빔
2026-05-04 00:32,총신대입구(이수)역,2026-05-04 19:00,붐빔
2026-05-04 00:32,총신대입구(이수)역,2026-05-04 20:00,약간 붐빔
2026-05-04 00:32,총신대입구(이수)역,2026-05-04 21:00,보통
2026-05-04 00:32,충정로역,2026-05-04 10:00,붐빔
2026-05-04 00:32,충정로역,2026-05-04 11:00,약간 붐빔
2026-05-04 00:32,충정로역,2026-05-04 12:00,약간 붐빔
2026-05-04 00:32,충정로역,2026-05-04 13:00,약간 붐빔
2026-05-04 00:32,충정로역,2026-05-04 14:00,약간 붐빔
2026-05-04 00:32,충정로역,2026-05-04 15:00,약간 붐빔
2026-05-04 00:32,충정로역,2026-05-04 16:00,약간 붐빔
2026-05-04 00:32,충정로역,2026-05-04 17:00,약간 붐빔
2026-05-04 00:32,충정로역,2026-05-04 18:00,약간 붐빔
2026-05-04 00:32,충정로역,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,충정로역,2026-05-04 20:00,여유
2026-05-04 00:32,충정로역,2026-05-04 21:00,여유
2026-05-04 00:32,합정역,2026-05-04 10:00,여유
2026-05-04 00:32,합정역,2026-05-04 11:00,보통
2026-05-04 00:32,합정역,2026-05-04 12:00,보통
2026-05-04 00:32,합정역,2026-05-04 13:00,보통
2026-05-04 00:32,합정역,2026-05-04 14:00,보통
2026-05-04 00:32,합정역,2026-05-04 15:00,보통
2026-05-04 00:32,합정역,2026-05-04 16:00,보통
2026-05-04 00:32,합정역,2026-05-04 17:00,보통
2026-05-04 00:32,합정역,2026-05-04 18:00,약간 붐빔
2026-05-04 00:32,합정역,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,합정역,2026-05-04 20:00,약간 붐빔
2026-05-04 00:32,합정역,2026-05-04 21:00,보통
2026-05-04 00:32,혜화역,2026-05-04 10:00,여유
2026-05-04 00:32,혜화역,2026-05-04 11:00,여유
2026-05-04 00:32,혜화역,2026-05-04 12:00,보통
2026-05-04 00:32,혜화역,2026-05-04 13:00,보통
2026-05-04 00:32,혜화역,2026-05-04 14:00,보통
2026-05-04 00:32,혜화역,2026-05-04 15:00,보통
2026-05-04 00:32,혜화역,2026-05-04 16:00,보통
2026-05-04 00:32,혜화역,2026-05-04 17:00,보통
2026-05-04 00:32,혜화역,2026-05-04 18:00,보통
2026-05-04 00:32,혜화역,2026-05-04 19:00,보통
2026-05-04 00:32,혜화역,2026-05-04 20:00,보통
2026-05-04 00:32,혜화역,2026-05-04 21:00,보통
2026-05-04 00:32,홍대입구역(2호선),2026-05-04 10:00,여유
2026-05-04 00:32,홍대입구역(2호선),2026-05-04 11:00,여유
2026-05-04 00:32,홍대입구역(2호선),2026-05-04 12:00,여유
2026-05-04 00:32,홍대입구역(2호선),2026-05-04 13:00,보통
2026-05-04 00:32,홍대입구역(2호선),2026-05-04 14:00,보통
2026-05-04 00:32,홍대입구역(2호선),2026-05-04 15:00,보통
2026-05-04 00:32,홍대입구역(2호선),2026-05-04 16:00,보통
2026-05-04 00:32,홍대입구역(2호선),2026-05-04 17:00,약간 붐빔
2026-05-04 00:32,홍대입구역(2호선),2026-05-04 18:00,약간 붐빔
2026-05-04 00:32,홍대입구역(2호선),2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,홍대입구역(2호선),2026-05-04 20:00,약간 붐빔
2026-05-04 00:32,홍대입구역(2호선),2026-05-04 21:00,보통
2026-05-04 00:32,회기역,2026-05-04 10:00,여유
2026-05-04 00:32,회기역,2026-05-04 11:00,여유
2026-05-04 00:32,회기역,2026-05-04 12:00,여유
2026-05-04 00:32,회기역,2026-05-04 13:00,여유
2026-05-04 00:32,회기역,2026-05-04 14:00,여유
2026-05-04 00:32,회기역,2026-05-04 15:00,여유
2026-05-04 00:32,회기역,2026-05-04 16:00,여유
2026-05-04 00:32,회기역,2026-05-04 17:00,여유
2026-05-04 00:32,회기역,2026-05-04 18:00,보통
2026-05-04 00:32,회기역,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,회기역,2026-05-04 20:00,보통
2026-05-04 00:32,회기역,2026-05-04 21:00,보통
2026-05-04 00:32,신정네거리역,2026-05-04 10:00,보통
2026-05-04 00:32,신정네거리역,2026-05-04 11:00,약간 붐빔
2026-05-04 00:32,신정네거리역,2026-05-04 12:00,약간 붐빔
2026-05-04 00:32,신정네거리역,2026-05-04 13:00,약간 붐빔
2026-05-04 00:32,신정네거리역,2026-05-04 14:00,약간 붐빔
2026-05-04 00:32,신정네거리역,2026-05-04 15:00,약간 붐빔
2026-05-04 00:32,신정네거리역,2026-05-04 16:00,약간 붐빔
2026-05-04 00:32,신정네거리역,2026-05-04 17:00,약간 붐빔
2026-05-04 00:32,신정네거리역,2026-05-04 18:00,약간 붐빔
2026-05-04 00:32,신정네거리역,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,신정네거리역,2026-05-04 20:00,약간 붐빔
2026-05-04 00:32,신정네거리역,2026-05-04 21:00,약간 붐빔
2026-05-04 00:32,잠실새내역,2026-05-04 10:00,여유
2026-05-04 00:32,잠실새내역,2026-05-04 11:00,여유
2026-05-04 00:32,잠실새내역,2026-05-04 12:00,여유
2026-05-04 00:32,잠실새내역,2026-05-04 13:00,보통
2026-05-04 00:32,잠실새내역,2026-05-04 14:00,보통
2026-05-04 00:32,잠실새내역,2026-05-04 15:00,보통
2026-05-04 00:32,잠실새내역,2026-05-04 16:00,보통
2026-05-04 00:32,잠실새내역,2026-05-04 17:00,보통
2026-05-04 00:32,잠실새내역,2026-05-04 18:00,약간 붐빔
2026-05-04 00:32,잠실새내역,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,잠실새내역,2026-05-04 20:00,약간 붐빔
2026-05-04 00:32,잠실새내역,2026-05-04 21:00,보통
2026-05-04 00:32,잠실역,2026-05-04 10:00,여유
2026-05-04 00:32,잠실역,2026-05-04 11:00,여유
2026-05-04 00:32,잠실역,2026-05-04 12:00,보통
2026-05-04 00:32,잠실역,2026-05-04 13:00,보통
2026-05-04 00:32,잠실역,2026-05-04 14:00,약간 붐빔
2026-05-04 00:32,잠실역,2026-05-04 15:00,약간 붐빔
2026-05-04 00:32,잠실역,2026-05-04 16:00,약간 붐빔
2026-05-04 00:32,잠실역,2026-05-04 17:00,약간 붐빔
2026-05-04 00:32,잠실역,2026-05-04 18:00,약간 붐빔
2026-05-04 00:32,잠실역,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,잠실역,2026-05-04 20:00,보통
2026-05-04 00:32,잠실역,2026-05-04 21:00,보통
2026-05-04 00:32,시의회 앞,2026-05-04 10:00,보통
2026-05-04 00:32,시의회 앞,2026-05-04 11:00,보통
2026-05-04 00:32,시의회 앞,2026-05-04 12:00,보통
2026-05-04 00:32,시의회 앞,2026-05-04 13:00,보통
2026-05-04 00:32,시의회 앞,2026-05-04 14:00,보통
2026-05-04 00:32,시의회 앞,2026-05-04 15:00,보통
2026-05-04 00:32,시의회 앞,2026-05-04 16:00,보통
2026-05-04 00:32,시의회 앞,2026-05-04 17:00,보통
2026-05-04 00:32,시의회 앞,2026-05-04 18:00,보통
2026-05-04 00:32,시의회 앞,2026-05-04 19:00,여유
2026-05-04 00:32,시의회 앞,2026-05-04 20:00,여유
2026-05-04 00:32,시의회 앞,2026-05-04 21:00,여유
2026-05-04 00:32,숭례문,2026-05-04 10:00,보통
2026-05-04 00:32,숭례문,2026-05-04 11:00,보통
2026-05-04 00:32,숭례문,2026-05-04 12:00,약간 붐빔
2026-05-04 00:32,숭례문,2026-05-04 13:00,약간 붐빔
2026-05-04 00:32,숭례문,2026-05-04 14:00,약간 붐빔
2026-05-04 00:32,숭례문,2026-05-04 15:00,약간 붐빔
2026-05-04 00:32,숭례문,2026-05-04 16:00,약간 붐빔
2026-05-04 00:32,숭례문,2026-05-04 17:00,보통
2026-05-04 00:32,숭례문,2026-05-04 18:00,보통
2026-05-04 00:32,숭례문,2026-05-04 19:00,여유
2026-05-04 00:32,숭례문,2026-05-04 20:00,여유
2026-05-04 00:32,숭례문,2026-05-04 21:00,여유
2026-05-04 00:32,가락시장,2026-05-04 10:00,보통
2026-05-04 00:32,가락시장,2026-05-04 11:00,보통
2026-05-04 00:32,가락시장,2026-05-04 12:00,여유
2026-05-04 00:32,가락시장,2026-05-04 13:00,여유
2026-05-04 00:32,가락시장,2026-05-04 14:00,여유
2026-05-04 00:32,가락시장,2026-05-04 15:00,여유
2026-05-04 00:32,가락시장,2026-05-04 16:00,여유
2026-05-04 00:32,가락시장,2026-05-04 17:00,여유
2026-05-04 00:32,가락시장,2026-05-04 18:00,여유
2026-05-04 00:32,가락시장,2026-05-04 19:00,여유
2026-05-04 00:32,가락시장,2026-05-04 20:00,여유
2026-05-04 00:32,가락시장,2026-05-04 21:00,여유
2026-05-04 00:32,가로수길,2026-05-04 10:00,보통
2026-05-04 00:32,가로수길,2026-05-04 11:00,보통
2026-05-04 00:32,가로수길,2026-05-04 12:00,약간 붐빔
2026-05-04 00:32,가로수길,2026-05-04 13:00,약간 붐빔
2026-05-04 00:32,가로수길,2026-05-04 14:00,약간 붐빔
2026-05-04 00:32,가로수길,2026-05-04 15:00,약간 붐빔
2026-05-04 00:32,가로수길,2026-05-04 16:00,약간 붐빔
2026-05-04 00:32,가로수길,2026-05-04 17:00,약간 붐빔
2026-05-04 00:32,가로수길,2026-05-04 18:00,약간 붐빔
2026-05-04 00:32,가로수길,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,가로수길,2026-05-04 20:00,약간 붐빔
2026-05-04 00:32,가로수길,2026-05-04 21:00,보통
2026-05-04 00:32,광장(전통)시장,2026-05-04 10:00,보통
2026-05-04 00:32,광장(전통)시장,2026-05-04 11:00,약간 붐빔
2026-05-04 00:32,광장(전통)시장,2026-05-04 12:00,약간 붐빔
2026-05-04 00:32,광장(전통)시장,2026-05-04 13:00,붐빔
2026-05-04 00:32,광장(전통)시장,2026-05-04 14:00,붐빔
2026-05-04 00:32,광장(전통)시장,2026-05-04 15:00,붐빔
2026-05-04 00:32,광장(전통)시장,2026-05-04 16:00,붐빔
2026-05-04 00:32,광장(전통)시장,2026-05-04 17:00,약간 붐빔
2026-05-04 00:32,광장(전통)시장,2026-05-04 18:00,약간 붐빔
2026-05-04 00:32,광장(전통)시장,2026-05-04 19:00,보통
2026-05-04 00:32,광장(전통)시장,2026-05-04 20:00,보통
2026-05-04 00:32,광장(전통)시장,2026-05-04 21:00,여유
2026-05-04 00:32,김포공항,2026-05-04 10:00,여유
2026-05-04 00:32,김포공항,2026-05-04 11:00,보통
2026-05-04 00:32,김포공항,2026-05-04 12:00,보통
2026-05-04 00:32,김포공항,2026-05-04 13:00,보통
2026-05-04 00:32,김포공항,2026-05-04 14:00,보통
2026-05-04 00:32,김포공항,2026-05-04 15:00,보통
2026-05-04 00:32,김포공항,2026-05-04 16:00,보통
2026-05-04 00:32,김포공항,2026-05-04 17:00,보통
2026-05-04 00:32,김포공항,2026-05-04 18:00,보통
2026-05-04 00:32,김포공항,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,김포공항,2026-05-04 20:00,보통
2026-05-04 00:32,김포공항,2026-05-04 21:00,여유
2026-05-04 00:32,노량진,2026-05-04 10:00,보통
2026-05-04 00:32,노량진,2026-05-04 11:00,보통
2026-05-04 00:32,노량진,2026-05-04 12:00,보통
2026-05-04 00:32,노량진,2026-05-04 13:00,보통
2026-05-04 00:32,노량진,2026-05-04 14:00,보통
2026-05-04 00:32,노량진,2026-05-04 15:00,보통
2026-05-04 00:32,노량진,2026-05-04 16:00,보통
2026-05-04 00:32,노량진,2026-05-04 17:00,보통
2026-05-04 00:32,노량진,2026-05-04 18:00,약간 붐빔
2026-05-04 00:32,노량진,2026-05-04 19:00,약간 붐빔
2026-05-04 00:32,노량진,2026-05-04 20:00,약간 붐빔
2026-05-04 00:32,노량진,2026-05-04 21:00,약간 붐빔
2026-05-04 00:32,덕수궁길·정동길,2026-05-04 10:00,보통
2026-05-04 00:32,덕수궁길·정동길,2026-05-04 11:00,보통
2026-05-04 00:32,덕수궁길·정동길,2026-05-04 12:00,보통
2026-05-04 00:32,덕수궁길·정동길,2026-05-04 13:00,보통
2026-05-04 00:32,덕수궁길·정동길,2026-05-04 14:00,약간 붐빔
2026-05-04 00:32,덕수궁길·정동길,2026-05-04 15:00,약간 붐빔
2026-05-04 00:32,덕수궁길·정동길,2026-05-04 16:00,보통
2026-05-04 00:32,덕수궁길·정동길,2026-05-04 17:00,보통
2026-05-04 00:32,덕수궁길·정동길,2026-05-04 18:00,보통
2026-05-04 00:32,덕수궁길·정동길,2026-05-04 19:00,보통
2026-05-04 00:32,덕수궁길·정동길,2026-05-04 20:00,여유
2026-05-04 00:32,덕수궁길·정동길,2026-05-04 21:00,여유
2026-05-04 00:32,북촌한옥마을,2026-05-04 10:00,여유
2026-05-04 00:32,북촌한옥마을,2026-05-04 11:00,보통
2026-05-04 00:32,북촌한옥마을,2026-05-04 12:00,보통
2026-05-04 00:32,북촌한옥마을,2026-05-04 13:00,보통
2026-05-04 00:32,북촌한옥마을,2026-05-04 14:00,보통
2026-05-04 00:32,북촌한옥마을,2026-05-04 15:00,보통
2026-05-04 00:32,북촌한옥마을,2026-05-04 16:00,보통
2026-05-04 00:32,북촌한옥마을,2026-05-04 17:00,보통
2026-05-04 00:32,북촌한옥마을,2026-05-04 18:00,보통
